Id,,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate
1466867,#REF!,1/17/18 0:00,1/18/18 0:00,Cut off: 1/23,40 HC,APL,EXPORT,FORT SMITH,AR,72901,WEST MEMPHIS,AR,72301,281,"$2,000.00","$2,200.00"
1466868,#REF!,1/17/18 0:00,1/19/18 0:00,Cut off: 1/23,40 HC,APL,EXPORT,FORT SMITH,AR,72901,WEST MEMPHIS,AR,72301,281,"$2,100.00","$2,200.00"
1466890,#REF!,1/26/18 0:00,1/26/18 0:00,CUT 1/26,40 STD,MOL,EXPORT,APOPKA,FL,32703,JACKSONVILLE,FL,32226,149,"$1,200.00","$1,400.00"
1466892,#REF!,1/16/18 0:00,1/16/18 0:00,CUT 1/16,40 HC,MSC,EXPORT,ATLANTA,GA,30336,ATLANTA,GA,30315,12,$800.00,"$1,000.00"
1466925,#REF!,1/15/18 0:00,1/24/18 0:00,LFD 1/23,20 STD,MAERSK,IMPORT,CULLMAN,AL,35055,SAVANNAH,GA,31408,421,"$2,400.00","$2,600.00"
1466941,#REF!,1/15/18 0:00,1/26/18 0:00,LFD 1/23,40 HC,MAERSK,IMPORT,CULLMAN,AL,35055,SAVANNAH,GA,31408,421,"$2,400.00","$2,600.00"
1467001,#REF!,1/22/18 0:00,1/25/18 0:00,eta 1/22,40 STD,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,"$1,800.00","$2,000.00"
1467003,#REF!,1/15/18 0:00,1/22/18 0:00,Cut 1/23,40FT CONTAINER,ZIM,EXPORT,STATESBORO,GA,30461,SAVANNAH,GA,31408,59,$800.00,$900.00
1467005,#REF!,1/23/18 0:00,1/24/18 0:00,LFD 1/24,20FT CONTAINER,MAERSK,IMPORT,SUMNER,WA,98390,SEATTLE,WA,98104,34,$200.00,$200.00
1467011,#REF!,1/23/18 0:00,1/24/18 0:00,LFD 1/25,40 HC,COSCO,IMPORT,PHOENIX,AZ,85031,SAN PEDRO,CA,TBD,0,"$3,200.00","$3,500.00"
1467017,#REF!,1/22/18 0:00,1/25/18 0:00,LFD 1/29,40 STD,MOL,IMPORT,VISALIA,CA,93291,SAN PEDRO,CA,90731,211,"$1,800.00","$2,000.00"
1467020,#REF!,1/23/18 0:00,1/24/18 0:00,LFD 1/24,20FT CONTAINER,HAPAG,IMPORT,SUMNER,WA,98390,SEATTLE,WA,98104,34,"$1,500.00","$1,500.00"
1467029,#REF!,1/16/18 0:00,1/17/18 0:00,CUT 1/17,40 HC,MSC,EXPORT,RACINE,WI,53406,CHICAGO,IL,60632,77,"$1,300.00","$1,400.00"
1467030,#REF!,1/15/18 0:00,1/31/18 0:00,eta 1/22,20FT CONTAINER,NYK,IMPORT,MANCHESTER,GA,31816,GARDEN CITY,GA,31408,241,"$1,500.00","$1,600.00"
1467031,#REF!,1/17/18 0:00,2/8/18 0:00,ETA 1/16,40 HC,EVER,IMPORT,FORT WORTH,TX,76177,SEABROOK,TX,77586,318,"$3,400.00","$3,600.00"
1467038,#REF!,1/17/18 0:00,2/7/18 0:00,ETA 1/16,40 HC,EVER,IMPORT,FORT WORTH,TX,76177,SEABROOK,TX,77586,318,"$2,200.00","$2,500.00"
1467042,#REF!,1/17/18 0:00,2/1/18 0:00,ETA 1/16,40 HC,EVER,IMPORT,FORT WORTH,TX,76177,SEABROOK,TX,77586,318,"$2,200.00","$2,500.00"
1467047,#REF!,1/16/18 0:00,1/18/18 0:00,lfd 1/17,40FT REEFER,APL,IMPORT,DULUTH,GA,30024,GARDEN CITY,GA,31408,275,"$2,200.00","$2,500.00"
1467051,#REF!,2/6/18 0:00,2/13/18 0:00,CUT 1/24,40FT CONTAINER,EVERGREEN,EXPORT,DETROIT,MI,48209,DEARBORN,MI,48126,6,"$1,000.00","$1,200.00"
1467093,#REF!,1/15/18 0:00,1/24/18 0:00,ETA 1/20,40FT CONTAINER,MAERSK,IMPORT,MECHANICSBURG,PA,17055,BALTIMORE,MD,21224,87,"$1,200.00","$1,300.00"
1467106,#REF!,1/16/18 0:00,1/23/18 0:00,ETA 1/11,20 STD,HAPAG LLOYD,IMPORT,SAN FRANCISCO,CA,94107,OAKLAND,CA,94607,9,"$3,000.00","$3,700.00"
1467123,#REF!,1/15/18 0:00,1/15/18 0:00,,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,"$1,300.00","$1,400.00"
1467124,#REF!,1/15/18 0:00,1/15/18 0:00,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,"$1,600.00","$1,700.00"
1467125,#REF!,1/15/18 0:00,1/15/18 0:00,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,"$1,600.00","$1,700.00"
1467126,#REF!,1/15/18 0:00,1/18/18 0:00,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,"$1,300.00","$1,400.00"
1467127,#REF!,1/15/18 0:00,1/18/18 0:00,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,"$1,300.00","$1,400.00"
1467128,#REF!,1/15/18 0:00,1/18/18 0:00,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,"$1,600.00","$1,600.00"
1467129,#REF!,1/15/18 0:00,1/15/18 0:00,ETA 1/11,20 STD,CMA,IMPORT,SAUK VILLAGE,IL,60411,ELWOOD,IL,60421,32,"$1,900.00","$2,000.00"
1467130,#REF!,1/16/18 0:00,1/16/18 0:00,CUT 1/16,40 STD,K LINE,EXPORT,JASPER,TN,37347,AUSTELL,GA,30106,136,"$1,200.00","$1,500.00"
1467170,#REF!,1/18/18 0:00,1/22/18 0:00,CUT 1/18,40 STD,MOL,EXPORT,RESACA,GA,30735,AUSTELL,GA,30106,68,$900.00,"$1,100.00"
1467208,#REF!,1/22/18 0:00,1/31/18 0:00,ETA 1/12,40FT CONTAINER,COSCO,IMPORT,HALEYVILLE,AL,35565,MEMPHIS,TN,38109,172,"$1,700.00","$1,800.00"
1467217,#REF!,1/17/18 0:00,1/17/18 0:00,LFD 1/19,20 STD,HAPAG LLOYD,IMPORT,ANAHEIM,CA,92807,LONG BEACH,CA,90802,34,"$1,500.00","$1,700.00"
1467226,#REF!,1/18/18 0:00,1/22/18 0:00,LFD 1/20,20FT CONTAINER,APL,IMPORT,HUNTSVILLE,AL,35811,MEMPHIS,TN,38118,205,"$2,000.00","$2,100.00"
1467257,#REF!,1/15/18 0:00,1/16/18 0:00,LFD 1/16,20FT CONTAINER,COSCO,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,"$1,100.00","$1,100.00"
1467258,#REF!,1/15/18 0:00,1/18/18 0:00,LFD 1/15,20FT CONTAINER,K LINE,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,"$1,300.00","$1,300.00"
1467259,#REF!,1/15/18 0:00,1/15/18 0:00,LFD 1/15,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,"$1,000.00","$1,000.00"
1467284,#REF!,1/16/18 0:00,1/17/18 0:00,ETA 1/16,20FT CONTAINER,MSC,IMPORT,HOUSTON,TX,77041,SEABROOK,TX,77586,53,"$1,500.00","$1,600.00"
1467300,#REF!,1/16/18 0:00,1/17/18 0:00,ETA 1/16,20FT CONTAINER,MSC,IMPORT,HOUSTON,TX,77041,SEABROOK,TX,77586,53,"$1,100.00","$1,100.00"
1467302,#REF!,1/16/18 0:00,1/17/18 0:00,ETA 1/16,20FT CONTAINER,MSC,IMPORT,HOUSTON,TX,77041,SEABROOK,TX,77586,53,"$1,100.00","$1,100.00"
1467309,#REF!,1/16/18 0:00,1/17/18 0:00,ETA 1/16,20FT CONTAINER,MSC,IMPORT,HOUSTON,TX,77041,SEABROOK,TX,77586,53,"$1,100.00","$1,100.00"
1467312,#REF!,1/16/18 0:00,1/17/18 0:00,ETA 1/16,20FT CONTAINER,MSC,IMPORT,HOUSTON,TX,77041,SEABROOK,TX,77586,53,$800.00,"$1,100.00"
1467362,#REF!,1/15/18 0:00,1/18/18 0:00,ETA 1/16,40 STD,SAF,IMPORT,CHARLOTTE,NC,28217,CHARLOTTE,NC,28208,8,"$1,800.00","$2,400.00"
1467363,#REF!,1/19/18 0:00,1/25/18 0:00,ETA 1/17,40 HC,CMA,IMPORT,MARIETTA,OH,45750,COLUMBUS,OH,43207,127,"$1,100.00","$1,200.00"
1467374,#REF!,1/15/18 0:00,1/17/18 0:00,LFD 1/17,20FT CONTAINER,CMA,IMPORT,COLORADO SPRINGS,CO,80907,DENVER,CO,TBD,0,"$1,000.00","$1,000.00"
1467375,#REF!,1/15/18 0:00,1/17/18 0:00,LFD 1/17,20FT CONTAINER,CMA,IMPORT,COLORADO SPRINGS,CO,80907,DENVER,CO,TBD,0,$900.00,$900.00
1467382,#REF!,1/16/18 0:00,1/18/18 0:00,LFD 1/16,40FT CONTAINER,CANADIAN NATIONAL,IMPORT,ELMHURST,IL,60126,HARVEY,IL,60426,30,"$1,600.00","$2,400.00"
1467399,#REF!,1/16/18 0:00,1/19/18 0:00,,40FT REEFER,NYK,IMPORT,MEMPHIS,TN,38141,SAVANNAH,GA,31408,620,"$4,800.00","$5,000.00"
1467401,#REF!,1/18/18 0:00,1/22/18 0:00,LFD 1/15,20FT CONTAINER,YANG MING,IMPORT,OSSEO,MN,55369,CHICAGO,IL,0,0,"$4,500.00","$4,800.00"
1467446,#REF!,1/15/18 0:00,1/18/18 0:00,eta 1/3,40FT CONTAINER,OOCL,IMPORT,KENOSHA,WI,53140,CHICAGO,IL,60629,71,"$2,200.00","$2,500.00"
1467457,#REF!,1/15/18 0:00,1/22/18 0:00,eta 1/15,40 HC,CMA,IMPORT,SOUTHBEND,IN,46628,FRANKLIN PARK,IL,60131,109,"$2,500.00","$3,000.00"
1467475,#REF!,1/15/18 0:00,1/17/18 0:00,LFD 1/16,20FT CONTAINER,MAERSK,IMPORT,NORRIDGE,IL,60706,ELWOOD,IL,60421,53,"$1,800.00","$2,400.00"
1467491,#REF!,1/15/18 0:00,1/15/18 0:00,LFD 1/15,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,"$1,200.00","$1,200.00"
1467498,#REF!,1/15/18 0:00,1/24/18 0:00,ETA 1/14,20 STD,MOL,IMPORT,CARSON,CA,90745,TERMINAL ISLAND,CA,90731,10,"$1,300.00","$1,400.00"
1467512,#REF!,1/15/18 0:00,1/24/18 0:00,ETA 1/16,20 STD,MSC,IMPORT,CARSON,CA,90745,TERMINAL ISLAND,CA,90731,10,"$1,200.00","$1,300.00"
1467570,#REF!,1/25/18 0:00,1/30/18 0:00,CUT 1/30,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,HOUSTON,TX,77586,94,"$1,600.00","$1,700.00"
1467572,#REF!,1/15/18 0:00,1/31/18 0:00,LFD 1/17,40 HC,APL,IMPORT,MADISON,TN,37115,NASHVILLE,TN,37204,15,"$1,700.00","$1,900.00"
1467579,#REF!,1/15/18 0:00,2/2/18 0:00,LFD 1/17,40 STD,APL,IMPORT,MADISON,TN,37115,NASHVILLE,TN,37204,15,$700.00,"$1,000.00"
1467591,#REF!,1/15/18 0:00,1/15/18 0:00,,40 HC,MSC,IMPORT,GLEN BURNIE,MD,21061, ELIZABETH,NJ,7206,181,"$1,900.00","$1,900.00"
1467596,#REF!,1/25/18 0:00,1/30/18 0:00,ERD 1/25 / CUT 1/30,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,HOUSTON,TX,77586,94,"$2,100.00","$2,700.00"
1467597,#REF!,1/25/18 0:00,1/30/18 0:00,ERD 1/25 / CUT 1/30,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,HOUSTON,TX,77586,94,"$1,700.00","$2,400.00"
1467598,#REF!,1/15/18 0:00,1/17/18 0:00,LFD 1/18,45 HC,KLINE,IMPORT,BRIDGETOWN,NJ,8302,JERSEY CITY,NJ,7305,126,"$1,700.00","$2,200.00"
1467623,#REF!,1/19/18 0:00,1/19/18 0:00,CUT 1/25,40 HC,CMA,EXPORT,EVANSVILLE,IN,47711,ELWOOD,IL,60421,278,"$2,600.00","$2,800.00"
1467624,#REF!,1/18/18 0:00,1/19/18 0:00,CUT 1/22,40 HC,HAPAG LLOYD,EXPORT,PENNSAUKEN,NJ,8110,JERSEY CITY,NY,7305,84,"$1,100.00","$1,400.00"
1467637,#REF!,1/15/18 0:00,1/18/18 0:00,,40 HC,MSC,IMPORT,LORDSTOWN,OH,44481,CLEVELAND,OH,44110,65,$800.00,$900.00
1467640,#REF!,1/15/18 0:00,2/1/18 0:00,ETA 1/15,20 STD,MAERSK,IMPORT,"HOUSTON,",TX,77047,SEABROOK,TX,77586,29,"$1,100.00","$1,700.00"
1467653,#REF!,1/23/18 0:00,1/25/18 0:00,CUT 1/27,40 HC,TURKON,IMPORT,ELIZABETH,NJ,7207,KENMORE,NY,14217,379,"$3,200.00","$3,500.00"
1467659,#REF!,1/19/18 0:00,1/19/18 0:00,ETA 1/8,40 STD,EVERGREEN,IMPORT,AUGUSTA,GA,30901,MOUNT PLEASANT,SC,29464,145,"$1,200.00","$1,200.00"
1467665,#REF!,1/19/18 0:00,1/19/18 0:00,ETA 1/8,40 STD,EVERGREEN,IMPORT,AUGUSTA,GA,30901,MOUNT PLEASANT,SC,29464,145,"$1,200.00","$1,400.00"
1467674,#REF!,1/16/18 0:00,2/3/18 0:00,ETA 1/11,40 Open Top,HAMBURG SUD,IMPORT,ROCKFORD,TN,37853,SAVANNAH,GA,31408,428,"$2,900.00","$4,600.00"
1467687,#REF!,1/15/18 0:00,1/24/18 0:00,,40 HC,MSC,IMPORT,MENTOR,OH,44060,CLEVELAND,OH,44110,15,$500.00,$500.00
1467709,#REF!,1/15/18 0:00,1/23/18 0:00,,40 HC,MSC,IMPORT,GROVE CITY,PA,16127,CLEVELAND,OH,44110,107,"$1,000.00","$1,300.00"
1467722,#REF!,1/16/18 0:00,1/23/18 0:00,LFD 1/22,40 STD,HAPAG LLOYD,IMPORT,TAMPA,FL,33162,FORT LAUDERDALE,FL,33316,15,"$1,500.00","$1,600.00"
1467765,#REF!,1/15/18 0:00,1/29/18 0:00,LFD 1/22,40 STD,NYK,IMPORT,FARMERS BRANCH,TX,75240,LA PORTE,TX,77571,283,"$2,800.00","$3,300.00"
1467772,#REF!,1/15/18 0:00,1/23/18 0:00,,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,$600.00,$700.00
1467779,#REF!,1/18/18 0:00,1/19/18 0:00,CUT 1/19,40 HC,MAERSK,EXPORT,ELGIN,IL,60124,ELWOOD,IL,60423,62,"$1,100.00","$1,400.00"
1467783,#REF!,1/15/18 0:00,1/22/18 0:00,,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,$600.00,$700.00
1467790,#REF!,1/15/18 0:00,1/22/18 0:00,,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,$600.00,$700.00
1467814,#REF!,1/15/18 0:00,1/23/18 0:00,,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,$600.00,$700.00
1467831,#REF!,1/16/18 0:00,1/24/18 0:00,eta 1/18,20FT CONTAINER,HAPAG,IMPORT,SUFFOLK,VA,23434,NORFOLK,VA,23504,22,$800.00,"$1,000.00"
1467833,#REF!,1/15/18 0:00,1/15/18 0:00,LFD 1/16,40 HC,ZIM,IMPORT,VAN BUREN TOWNSHIP,MI,48111,DETROIT,MI,48126,18,"$1,800.00",$900.00
1467839,#REF!,1/15/18 0:00,1/23/18 0:00,,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,$600.00,$700.00
1467853,#REF!,1/16/18 0:00,1/18/18 0:00,ETA 1/09,20FT CONTAINER,OOCL,IMPORT,FAIRFIELD,NJ,7004,ELIZABETH,NJ,7201,24,$800.00,"$1,200.00"
1467869,#REF!,1/15/18 0:00,1/23/18 0:00,,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,$600.00,$700.00
1467874,#REF!,1/15/18 0:00,1/24/18 0:00,,20FT CONTAINER,MSC,IMPORT,AURORA,IL,60504,CHICAGO,IL,60421,31,$600.00,$700.00
1467895,#REF!,1/16/18 0:00,1/17/18 0:00,CUT 1/16,40 HC,HAPAG LLOYD,EXPORT,SANTA FE SPRINGS,CA,90670,LOS ANGELES,CA,90731,24,"$1,200.00","$1,400.00"
1467900,#REF!,1/15/18 0:00,1/22/18 0:00,LFD 1/18,20 STD,MAERSK,IMPORT,CORDELE,GA,31015,SAVANNAH,GA,0,0,"$2,100.00","$2,400.00"
1467906,#REF!,1/16/18 0:00,1/18/18 0:00,CUT 1/16,40 HC,HAPAG LLOYD,EXPORT,SANTA FE SPRINGS,CA,90670,LOS ANGELES,CA,90731,24,"$1,000.00","$1,200.00"
1467908,#REF!,1/15/18 0:00,1/22/18 0:00,LFD 01/18,20 STD,MAERSK,IMPORT,CORDELE,GA,31015,SAVANNAH,GA,0,0,"$2,100.00","$2,400.00"
1467917,#REF!,1/15/18 0:00,1/22/18 0:00,LFD 1/18,20 STD,MAERSK,IMPORT,CORDELE,GA,31015,SAVANNAH,GA,0,0,"$2,100.00","$2,400.00"
1467920,#REF!,1/15/18 0:00,1/19/18 0:00,LFD 1/18,20 STD,MAERSK,IMPORT,CORDELE,GA,31015,SAVANNAH,GA,0,0,"$1,800.00","$2,400.00"
1467927,#REF!,1/17/18 0:00,1/17/18 0:00,CUT 1/26,20 STD,HAPAG,EXPORT,FORT WAYNE,IN,46804,INDIANAPOLIS,IN,46225,119,"$1,200.00","$1,300.00"
1468002,#REF!,1/15/18 0:00,1/16/18 0:00,,40 HC,MSC,IMPORT,OSWEGO,IL,60543,CHICAGO,IL,60421,33,$700.00,$800.00
1468010,#REF!,1/15/18 0:00,1/16/18 0:00,,40 HC,MSC,IMPORT,OSWEGO,IL,60543,CHICAGO,IL,60421,33,$900.00,"$1,000.00"
1468015,#REF!,1/25/18 0:00,1/25/18 0:00,CUT 1/25,40FT REEFER,MSC,EXPORT,MEMPHIS,TN,38141,SAVVANNAH,GA,31408,620,"$4,300.00","$4,900.00"
1468018,#REF!,1/15/18 0:00,1/16/18 0:00,,40 HC,MSC,IMPORT,OSWEGO,IL,60543,CHICAGO,IL,60421,33,$700.00,$800.00
1468034,#REF!,2/1/18 0:00,2/2/18 0:00,eta 1/24,20 STD,COSCO,IMPORT,MT PLEASANT,TX,75455,SEABROOK,TX,77586,282,"$1,900.00","$2,300.00"
1468035,#REF!,1/31/18 0:00,2/1/18 0:00,eta 1/29,20 STD,COSCO,IMPORT,MT PLEASANT,TX,75455,SEABROOK,TX,77586,282,"$1,900.00","$2,300.00"
1468037,#REF!,1/19/18 0:00,1/24/18 0:00,LFD 1/16,40 HC,MSC,IMPORT,OSWEGO,IL,60543,CHICAGO,IL,60421,33,$700.00,$800.00
1468039,#REF!,1/16/18 0:00,1/23/18 0:00,CUT TBD,20FT CONTAINER,TURKON,EXPORT,ST. CHARLES-DE-DRUMMOND,QC,J2C5S8,MONTREAL,QC,H1C2A2,69,$700.00,"$1,000.00"
1468041,#REF!,1/16/18 0:00,1/18/18 0:00,LFD 1/16,40 HC,OOLU,IMPORT,CAROL STREAM,IL,60188,CHICAGO,IL,60629,30,"$1,000.00","$1,400.00"
1468059,#REF!,2/1/18 0:00,2/2/18 0:00,ETA 1/24,40 HC,EVERGREEN,IMPORT,MADILL,OK,73446,SEABROOK,TX,77586,388,"$2,300.00","$2,700.00"
1468060,#REF!,2/1/18 0:00,2/2/18 0:00,ETA 1/24,40 HC,EVERGREEN,IMPORT,MADILL,OK,73446,SEABROOK,TX,77586,388,"$2,300.00","$2,700.00"
1468061,#REF!,2/1/18 0:00,2/2/18 0:00,ETA 1/24,20 STD,COSCO,IMPORT,MADILL,OK,73446,SEABROOK,TX,77586,388,"$2,400.00","$2,800.00"
1468062,#REF!,2/1/18 0:00,2/2/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,MADILL,OK,73446,SEABROOK,TX,77586,388,"$2,500.00","$3,000.00"
1468078,#REF!,1/26/18 0:00,1/29/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,100.00","$1,200.00"
1468079,#REF!,1/25/18 0:00,1/26/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,000.00","$1,100.00"
1468080,#REF!,1/26/18 0:00,1/29/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,100.00","$1,200.00"
1468081,#REF!,1/26/18 0:00,1/29/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,100.00","$1,200.00"
1468082,#REF!,1/25/18 0:00,1/26/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,000.00","$1,100.00"
1468083,#REF!,1/24/18 0:00,1/25/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,000.00","$1,100.00"
1468084,#REF!,1/24/18 0:00,1/25/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,000.00","$1,100.00"
1468085,#REF!,1/23/18 0:00,1/24/18 0:00,ETA 1/22,40 HC,HYUNDAI,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,000.00","$1,100.00"
1468086,#REF!,1/29/18 0:00,1/30/18 0:00,ETA 1/22,40 HC,YANG MING,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,000.00","$1,100.00"
1468087,#REF!,1/29/18 0:00,1/30/18 0:00,ETA 1/22,40 HC,YANG MING,IMPORT,FITZGERALD,GA,31750,SAVANNAH,GA,31402,172,"$1,000.00","$1,100.00"
1468123,#REF!,1/16/18 0:00,1/30/18 0:00,ETA 1/20,40 STD,COSCO,IMPORT,WOODRIDGE,IL,60517,CHICAGO,IL,60601,28,"$2,300.00","$2,400.00"
1468125,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/23,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468126,#REF!,1/29/18 0:00,1/30/18 0:00,ETA 1/23,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468127,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/23,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468128,#REF!,1/29/18 0:00,1/30/18 0:00,ETA 1/23,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468129,#REF!,1/29/18 0:00,1/30/18 0:00,ETA 1/23,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468130,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468131,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468132,#REF!,1/31/18 0:00,2/1/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468133,#REF!,1/31/18 0:00,2/5/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468134,#REF!,1/31/18 0:00,2/1/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468135,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468136,#REF!,1/29/18 0:00,1/29/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468137,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468138,#REF!,1/31/18 0:00,2/1/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468139,#REF!,1/24/18 0:00,1/29/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468140,#REF!,1/31/18 0:00,2/1/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468141,#REF!,1/29/18 0:00,1/30/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468142,#REF!,1/31/18 0:00,2/1/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468143,#REF!,1/30/18 0:00,1/31/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468144,#REF!,1/31/18 0:00,2/1/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468145,#REF!,1/29/18 0:00,1/29/18 0:00,ETA 1/24,40 HC,COSCO,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,"$2,000.00","$2,300.00"
1468149,#REF!,1/18/18 0:00,1/19/18 0:00,eta 1/8,20FT CONTAINER,YANG MING,IMPORT,WILMINGTON,NC,28401,WILMINGTON,NC,28401,0,$800.00,"$1,100.00"
1468166,#REF!,1/17/18 0:00,1/17/18 0:00,LFD 10/17,40 HC,OOLU,IMPORT,INDIANAPOLIS,IN,46278,ELWOOD,IL,60421,177,"$1,500.00","$1,600.00"
1468179,#REF!,1/18/18 0:00,1/22/18 0:00,CUT 1/24,40 HC,COSCO,EXPORT,AUSTELL,GA,TBD,ATLANTA,GA,30315,280,"$2,500.00","$2,800.00"
1468202,#REF!,2/1/18 0:00,2/16/18 0:00,eta 1/16,40 HC,MOL,IMPORT,SWEDESBORO,NJ,8085,NORFOLK,VA,23505,249,"$7,000.00","$8,300.00"
1468223,#REF!,1/17/18 0:00,1/17/18 0:00,ETA 1/15,40 HC,OOLU,IMPORT,INDIANAPOLIS,IN,46278,ELWOOD,IL,60421,177,"$1,500.00","$1,600.00"
